The Prophecy;9/1/95
Desperado;8/25/95
Lord of Illusions;8/25/95
The Amazing Panda Adventure;8/25/95
The Tuskegee Airmen;8/25/95
Mortal Kombat;8/18/95
A Kid in King Arthur's Court;8/11/95
A Walk in the Clouds;8/11/95
Dangerous Minds;8/11/95
Bushwhacked;8/4/95
Castle Freak;8/4/95
Something to Talk About;8/4/95
Virtuosity;8/4/95
Kids;7/28/95
Operation Dumbo Drop;7/28/95
The Net;7/28/95
Waterworld;7/28/95
Clueless;7/19/95
Free Willy 2 - The Adventure Home;7/19/95
The Usual Suspects;7/19/95
Babe;7/18/95
The Indian in the Cupboard;7/14/95
Under Siege 2: Dark Territory;7/13/95
Nine Months;7/12/95
Darkman II: The Return of Durant;7/11/95
First Knight;7/7/95
Species;7/7/95
Leprechaun 3;7/4/95
Apollo 13;6/30/95
Judge Dredd;6/30/95
Mighty Morphin Power Rangers: The Movie;6/30/95
Safe;6/23/95
Pocahontas;6/14/95
Congo;6/9/95
Smoke;6/9/95
Canadian Bacon;6/8/95
Fluke;6/2/95
Embrace of the Vampire;5/30/95
The Bridges of Madison County;5/28/95
Casper;5/26/95
Dead Man;5/26/95
Johnny Mnemonic;5/26/95
Mad Love;5/26/95
Braveheart;5/24/95
Tales from the Hood;5/24/95
Welcome to the Dollhouse;5/24/95
A Personal Journey with Martin Scorsese Through American Movies;5/21/95
To Die For;5/20/95
Die Hard: With a Vengeance;5/19/95
Forget Paris;5/19/95
The Langoliers;5/14/95
Problem Child 3;5/13/95
Crimson Tide;5/12/95
The Englishman Who Went Up a Hill But Came Down a Mountain;5/12/95
A Little Princess;5/10/95
French Kiss;5/5/95
I.D.;5/5/95
Top Dog;4/28/95
Village of the Damned;4/28/95
Friday;4/26/95
Crying Freeman;4/23/95
Kiss of Death;4/21/95
The Basketball Diaries;4/21/95
The Cure;4/21/95
While You Were Sleeping;4/21/95
Rob Roy;4/13/95
Jury Duty;4/12/95
The Pebble and the Penguin;4/11/95
3 Ninjas Knuckle Up;4/7/95
A Goofy Movie;4/7/95
Bad Boys;4/7/95
Tank Girl;3/31/95
Tommy Boy;3/31/95
Dolores Claiborne;3/24/95
Major Payne;3/24/95
Candyman: Farewell to the Flesh;3/17/95
Losing Isaiah;3/17/95
Bye Bye Love;3/16/95
Circle of Friends;3/16/95
Outbreak;3/10/95
Man of the House;3/3/95
The Mangler;3/3/95
ç»™çˆ¸çˆ¸çš„ä¿¡;3/2/95
Citizen X;2/25/95
Heavyweights;2/17/95
Just Cause;2/17/95
The Brady Bunch Movie;2/16/95
Billy Madison;2/10/95
The Quick and the Dead;2/9/95
Boys on the Side;2/3/95
Le Bonheur est dans le prÃ©;1/31/95
Before Sunrise;1/27/95
Living in Oblivion;1/20/95
Murder in the First;1/20/95
Far from Home: The Adventures of Yellow Dog;1/13/95
Tales from the Crypt: Demon Knight;1/13/95
The Addiction;1/10/95
Land and Freedom;1/1/95
The Madness of King George;12/28/94
I.Q.;12/24/94
Death Machine;12/23/94
Nell;12/23/94
Nobody's Fool;12/23/94
The Jungle Book;12/23/94
Jing wu ying xiong;12/22/94
Shallow Grave;12/22/94
Street Fighter;12/22/94
Little Women;12/21/94
Mixed Nuts;12/21/94
RiÂ¢hie RiÂ¢h;12/19/94
Dumb and Dumber;12/16/94
Immortal Beloved;12/16/94
Legends of the Fall;12/16/94
The Return of Jafar;12/15/94
The Land Before Time II: The Great Valley Adventure;12/12/94
ã‚´ã‚¸ãƒ©vsã‚¹ãƒšãƒ¼ã‚¹ã‚´ã‚¸ãƒ©;12/10/94
Disclosure;12/9/94
Drop Zone;12/8/94
Trapped in Paradise;12/2/94
Highlander III: The Sorcerer;11/29/94
Fatherland;11/26/94
A Low Down Dirty Shame;11/23/94
Riget;11/23/94
The Pagemaster;11/23/94
Junior;11/22/94
Hercules in the Maze of the Minotaur;11/19/94
Miracle on 34th Street;11/18/94
The Swan Princess;11/18/94
Star Trek: Generations;11/17/94
Interview with the Vampire;11/11/94
The Santa Clause;11/10/94
Hercules in the Underworld;11/7/94
Hercules and the Circle of Fire;11/5/94
Double Dragon;11/4/94
Frankenstein;11/4/94
The War;11/4/94
Stargate;10/28/94
The Road to Wellville;10/28/94
Little Odessa;10/27/94
The Neverending Story III: Escape from Fantasia;10/26/94
Il Mostro;10/22/94
Mute Witness;10/21/94
The Puppet Masters;10/21/94
Bullets Over Broadway;10/14/94
Exit to Eden;10/14/94
Little Giants;10/14/94
New Nightmare;10/14/94
Pulp Fiction;10/14/94
From Beijing with Love;10/13/94
A Troll in Central Park;10/7/94
The Specialist;10/7/94
Don Juan DeMarco;10/1/94
Twin Sitters;10/1/94
The River Wild;9/30/94
The Scout;9/30/94
Muriel's Wedding;9/29/94
Ed Wood;9/27/94
Exotica;9/24/94
Terminal Velocity;9/23/94
Only You;9/17/94
Quiz Show;9/16/94
S.F.W.;9/15/94
Timecop;9/15/94
Clerks;9/13/94
Hoop Dreams;9/12/94
Crumb;9/10/94
Swimming with Sharks;9/10/94
The Shawshank Redemption;9/10/94
Rapa Nui;9/9/94
Mrs. Parker and the Vicious Circle;9/7/94
Men of War;9/4/94
A Simple Twist of Fate;9/2/94
Heavenly Creatures;9/2/94
Once Were Warriors;9/2/94
Milk Money;8/31/94
Camp Nowhere;8/26/94
Wagons East!;8/26/94
Natural Born Killers;8/25/94
Fresh;8/24/94
Blankman;8/19/94
Color of Night;8/19/94
Andre;8/17/94
Corrina, Corrina;8/12/94
Airheads;8/5/94
Amateur;8/5/94
The Little Rascals;8/5/94
Clear and Present Danger;8/3/94
Black Beauty;7/29/94
It Could Happen to You;7/29/94
The Mask;7/29/94
Zhong Nan Hai bao biao;7/28/94
Lassie;7/22/94
North;7/22/94
Roadracers;7/22/94
The Client;7/20/94
The Next Karate Kid;7/18/94
Angels in the Outfield;7/15/94
True Lies;7/14/94
Il silenzio dei prosciutti;7/13/94
The Sum of Us;7/12/94
Forrest Gump;7/6/94
Blown Away;7/1/94
The Shadow;7/1/94
I Love Trouble;6/29/94
Wyatt Earp;6/24/94
The Lion King;6/23/94
Getting Even with Dad;6/17/94
Wolf;6/17/94
City Slickers II: The Legend of Curly's Gold;6/10/94
Before the Rain;6/9/94
Police Academy: Mission to Moscow;6/9/94
Speed;6/9/94
The Cowboy Way;6/3/94
The Adventures of Priscilla, Queen of the Desert;5/31/94
The Flintstones;5/26/94
The Last Seduction;5/26/94
Beverly Hills Cop III;5/24/94
Maverick;5/20/94
Crooklyn;5/13/94
The Crow;5/11/94
3 Ninjas Kick Back;5/6/94
Phantasm III: Lord of the Dead;5/6/94
Death and the Maiden;5/4/94
Hercules and the Lost Kingdom;5/2/94
No Escape;4/29/94
PCU;4/29/94
When a Man Loves a Woman;4/29/94
With Honors;4/29/94
Hercules and the Amazon Women;4/24/94
Bad Girls;4/22/94
Brainscan;4/22/94
Chasers;4/22/94
Guyver: Dark Hero;4/20/94
Cops & Robbersons;4/15/94
Surviving the Game;4/15/94
Serial Mom;4/13/94
Threesome;4/8/94
Leprechaun 2;4/7/94
Backbeat;4/1/94
Major League II;3/30/94
Thumbelina;3/30/94
D2: The Mighty Ducks;3/25/94
Wing Chun;3/24/94
Above the Rim;3/23/94
Monkey Trouble;3/18/94
The Naked Gun 33â…“: The Final Insult;3/18/94
The Paper;3/18/94
Pumpkinhead II: Blood Wings;3/16/94
Guarding Tess;3/11/94
Lightning Jack;3/11/94
The Hudsucker Proxy;3/11/94
Four Weddings and a Funeral;3/9/94
La citÃ© de la peur;3/9/94
The Ref;3/9/94
Greedy;3/4/94
The Chase;3/4/94
8 Seconds;2/25/94
Blue Chips;2/18/94
On Deadly Ground;2/18/94
Reality Bites;2/18/94
Blank Check;2/11/94
My Girl 2;2/11/94
The Getaway;2/11/94
Ace Ventura: Pet Detective;2/4/94
My Father the Hero;2/4/94
Blink;1/26/94
Intersection;1/21/94
Bottle Rocket;1/20/94
Spanking the Monkey;1/15/94
Death Wish 5: The Face of Death;1/14/94
Iron Will;1/14/94
The Air Up There;1/7/94
Texas Chainsaw Massacre: The Next Generation;1/1/94
The Fantastic Four;1/1/94
The Stand;1/1/94
Batman: Mask of the Phantasm;12/25/93
Grumpy Old Men;12/25/93
Shadowlands;12/25/93
Tombstone;12/25/93
Heaven & Earth;12/24/93
Philadelphia;12/22/93
The Wrong Trousers;12/17/93
What's Eating Gilbert Grape;12/17/93
The Pelican Brief;12/16/93
Beethoven's 2nd;12/14/93
In the Name of the Father;12/12/93
Geronimo: An American Legend;12/10/93
Wayne's World 2;12/10/93
Sister Act 2: Back in the Habit;12/9/93
Six Degrees of Separation;12/8/93
Little Buddha;12/1/93
Schindler's List;11/29/93
A Perfect World;11/24/93
Cyborg 2;11/24/93
Mrs. Doubtfire;11/24/93
We're Back! A Dinosaur's Story;11/24/93
Addams Family Values;11/19/93
Man's Best Friend;11/19/93
å¤ªæžå¼ ä¸‰ä¸°;11/18/93
My Life;11/12/93
The Three Musketeers;11/11/93
Carlito's Way;11/10/93
Look Who's Talking Now!;11/5/93
RoboCop 3;11/5/93
The Remains of the Day;11/5/93
Necronomicon;11/1/93
Fatal Instinct;10/29/93
The House of the Spirits;10/19/93
Fearless;10/15/93
The Beverly Hillbillies;10/15/93
Ticks;10/12/93
The Nightmare Before Christmas;10/9/93
Demolition Man;10/8/93
Gettysburg;10/8/93
Mr. Jones;10/8/93
Mr. Nanny;10/8/93
The Making of 'The Nightmare Before Christmas';10/3/93
Cannibal! The Musical;10/1/93
For Love or Money;10/1/93
Killing Zoe;10/1/93
Return of the Living Dead 3;10/1/93
Sirens;10/1/93
Cool Runnings;9/30/93
Germinal;9/29/93
Malice;9/29/93
Dazed and Confused;9/24/93
The Good Son;9/24/93
The Program;9/24/93
The Thief and the Cobbler;9/23/93
Surf Ninjas;9/20/93
Rudy;9/17/93
Striking Distance;9/17/93
The Age of Innocence;9/17/93
A Bronx Tale;9/14/93
Naked;9/14/93
Even Cowgirls Get the Blues;9/13/93
Just One of the Girls;9/13/93
Romeo Is Bleeding;9/13/93
Cronos;9/12/93
And the Band Played On;9/11/93
Freaked;9/11/93
The Real McCoy;9/10/93
Undercover Blues;9/10/93
M. Butterfly;9/9/93
True Romance;9/9/93
The Joy Luck Club;9/8/93
Clean, Shaven;9/5/93
Short Cuts;9/5/93
Bad Boy Bubby;9/1/93
Kalifornia;9/1/93
Father Hood;8/27/93
Needful Things;8/27/93
Only the Strong;8/27/93
The Man Without a Face;8/25/93
Hard Target;8/20/93
King of the Hill;8/20/93
Manhattan Murder Mystery;8/18/93
Heart and Souls;8/13/93
Jason Goes to Hell: The Final Friday;8/13/93
Searching for Bobby Fischer;8/13/93
The Secret Garden;8/13/93
Body Bags;8/7/93
My Boyfriend's Back;8/6/93
The Fugitive;8/6/93
The Meteor Man;8/6/93
The Snapper;8/6/93
Joshua Tree;8/4/93
Xi yan;8/4/93
Fong Sai Yuk juk jaap;7/30/93
Rising Sun;7/30/93
So I Married an Axe Murderer;7/30/93
Robin Hood: Men in Tights;7/28/93
Coneheads;7/23/93
Poetic Justice;7/23/93
Free Willy;7/16/93
Hocus Pocus;7/16/93
The Thing Called Love;7/16/93
Weekend at Bernie's II;7/9/93
In the Line of Fire;7/8/93
Rookie of the Year;7/7/93
12:01;7/5/93
Son in Law;7/2/93
The Firm;6/30/93
Sleepless in Seattle;6/24/93
Zhong an zu;6/24/93
Dennis the Menace;6/23/93
Boxing Helena;6/18/93
Once Upon a Forest;6/18/93
Last Action Hero;6/17/93
Red Rock West;6/16/93
Jurassic Park;6/11/93
Body Snatchers;6/9/93
What's Love Got to Do with It;6/9/93
Cliffhanger;5/28/93
Bill Hicks: Revelations;5/27/93
Made in America;5/27/93
Super Mario Bros.;5/27/93
Menace II Society;5/26/93
Hot Shots! Part Deux;5/21/93
Sliver;5/21/93
The Piano;5/19/93
The Tommyknockers;5/9/93
Dave;5/7/93
Dragon: The Bruce Lee Story;5/7/93
Much Ado About Nothing;5/7/93
Sharpe's Rifles;5/5/93
Warlock: The Armageddon;5/1/93
The Dark Half;4/23/93
Benny & Joon;4/16/93
This Boyâ€™s Life;4/9/93
Indecent Proposal;4/7/93
The Sandlot;4/7/93
Cop and Â½;4/2/93
Splitting Heirs;4/2/93
The Adventures of Huck Finn;4/2/93
The Crush;4/2/93
Wong Fei Hung V: Tit gai dau ng gung;4/1/93
Point of No Return;3/19/93
Teenage Mutant Ninja Turtles III;3/17/93
CB4;3/12/93
Fire in the Sky;3/12/93
Amos & Andrew;3/5/93
Mad Dog and Glory;3/5/93
Swing Kids;3/5/93
Fong Sai Yuk;3/4/93
Doppelganger;3/1/93
Falling Down;2/26/93
Babylon 5: The Gathering;2/22/93
Untamed Heart;2/12/93
Groundhog Day;2/11/93
Bound by Honor;2/5/93
Sommersby;2/5/93
The Vanishing;2/5/93
National Lampoon's Loaded Weapon 1;2/4/93
AcciÃ³n mutante;2/3/93
Homeward Bound: The Incredible Journey;2/3/93
Children of the Corn II: The Final Sacrifice;1/29/93
Matinee;1/29/93
Sniper;1/29/93
Stalingrad;1/21/93
Sing si lip yan;1/16/93
Alive;1/15/93
Body of Evidence;1/15/93
Nowhere to Run;1/15/93
Trois couleurs : Bleu;1/10/93
Leprechaun;1/8/93
Arizona Dream;1/6/93
American Ninja 5;1/1/93
Son of the Pink Panther;1/1/93
Lorenzo's Oil;12/30/92
Nemesis;12/26/92
Hoffa;12/25/92
Trespass;12/25/92
Scent of a Woman;12/23/92
Chaplin;12/18/92
Leap of Faith;12/18/92
Toys;12/18/92
Sidekicks;12/17/92
Forever Young;12/16/92
A Few Good Men;12/11/92
The Muppet Christmas Carol;12/10/92
Belle Ã‰poque;12/4/92
The Distinguished Gentleman;12/4/92
Damage;12/2/92
Aladdin;11/25/92
The Bodyguard;11/25/92
Home Alone 2: Lost In New York;11/19/92
Malcolm X;11/18/92
Dracula;11/13/92
Love Potion No. 9;11/13/92
Jennifer Eight;11/6/92
Passenger 57;11/5/92
Dr. Giggles;10/23/92
Pure Country;10/23/92
Candyman;10/16/92
Wuthering Heights;10/16/92
1492: Conquest of Paradise;10/9/92
A River Runs Through It;10/9/92
Army of Darkness;10/9/92
Under Siege;10/9/92
Hero;10/2/92
Io speriamo che me la cavo;10/1/92
Mr. Baseball;10/1/92
The Mighty Ducks;10/1/92
Tom and Jerry: The Movie;10/1/92
Fortress;9/30/92
Innocent Blood;9/25/92
The Last of the Mohicans;9/25/92
Captain Ron;9/18/92
Husbands and Wives;9/18/92
School Ties;9/18/92
Singles;9/18/92
The Power of One;9/17/92
Bad Lieutenant;9/16/92
Of Mice and Men;9/16/92
Baraka;9/15/92
Glengarry Glen Ross;9/15/92
Hellraiser III: Hell on Earth;9/11/92
Sneakers;9/9/92
Bob Roberts;9/4/92
El Mariachi;9/4/92
Bitter Moon;9/2/92
The Crying Game;9/2/92
Un CÅ“ur en Hiver;9/2/92
Orlando;9/1/92
Honeymoon in Vegas;8/28/92
Pet Sematary II;8/28/92
Critters 4;8/20/92
Strictly Ballroom;8/20/92
Diggstown;8/14/92
Single White Female;8/14/92
Stay Tuned;8/14/92
Braindead;8/13/92
Dust Devil;8/8/92
3 Ninjas;8/7/92
Raising Cain;8/7/92
Unforgiven;8/7/92
Blown Away;7/31/92
Death Becomes Her;7/30/92
Buffy the Vampire Slayer;7/24/92
Mo' Money;7/24/92
Mom and Dad Save the World;7/24/92
Rapid Fire;7/24/92
A Stranger Among Us;7/17/92
Cool World;7/10/92
Prelude to a Kiss;7/10/92
Universal Soldier;7/10/92
A League of Their Own;7/1/92
Boomerang;6/30/92
Unlawful Entry;6/26/92
Xiao ao jiang hu zhi: Dong Fang Bu Bai;6/26/92
Reservoir Dogs;6/25/92
Batman Returns;6/19/92
Housesitter;6/12/92
Patriot Games;6/4/92
Sister Act;5/28/92
AlienÂ³;5/22/92
Encino Man;5/22/92
Far and Away;5/22/92
Lethal Weapon 3;5/15/92
Poison Ivy;5/8/92
Split Second;5/1/92
Twin Peaks: Fire Walk with Me;5/1/92
White Sands;4/24/92
Beyond The Law;4/22/92
The Babe;4/17/92
City of Joy;4/15/92
Deep Cover;4/15/92
FernGully: The Last Rainforest;4/10/92
Newsies;4/10/92
Sleepwalkers;4/10/92
Beethoven;4/3/92
The Player;4/3/92
Thunderheart;4/3/92
LadyBugs;3/27/92
The Cutting Edge;3/27/92
White Men Can't Jump;3/26/92
Basic Instinct;3/20/92
American Me;3/13/92
Howards End;3/13/92
My Cousin Vinny;3/13/92
Gladiator;3/6/92
Romper Stomper;3/5/92
The Lawnmower Man;3/5/92
Memoirs of an Invisible Man;2/28/92
The Mambo Kings;2/28/92
Radio Flyer;2/21/92
Stop! Or My Mom Will Shoot;2/21/92
Wayne's World;2/14/92
Final Analysis;2/7/92
Medicine Man;2/7/92
Shining Through;1/31/92
Freejack;1/17/92
Juice;1/17/92
Seong lung wui;1/15/92
Knight Moves;1/14/92
Kuffs;1/10/92
The Hand that Rocks the Cradle;1/10/92
Bill Hicks: Relentless;1/1/92
Gayniggers from Outer Space;1/1/92
é€ƒå­¦å¨é¾™;12/31/91
Fried Green Tomatoes;12/27/91
Naked Lunch;12/27/91
Grand Canyon;12/25/91
The Prince of Tides;12/25/91
Rush;12/22/91
Father of the Bride;12/20/91
JFK;12/20/91
Critters 3;12/11/91
Hook;12/11/91
The Last Boy Scout;12/11/91
Bugsy;12/10/91
Shadows and Fog;12/5/91
Star Trek VI: The Undiscovered Country;12/5/91
My Girl;11/27/91
Dolly Dearest;11/25/91
The Addams Family;11/22/91
An American Tail: Fievel Goes West;11/21/91
Cape Fear;11/15/91
Beauty and the Beast;11/12/91
All I Want For Christmas;11/8/91
Enchanted April;11/6/91
Billy Bathgate;11/1/91
The People Under the Stairs;11/1/91
The Butcher's Wife;10/25/91
Curly Sue;10/24/91
Mon pÃ¨re, ce hÃ©ros;10/23/91
Cool as Ice;10/18/91
Frankie and Johnny;10/18/91
My Own Private Idaho;10/18/91
Other People's Money;10/18/91
Puppet Master III: Toulon's Revenge;10/17/91
Ernest Scared Stupid;10/11/91
Shattered;10/11/91
K2;10/9/91
The Resurrected;10/6/91
Ricochet;10/4/91
Suburban Commando;10/4/91
Night on Earth;10/3/91
A Brief History of Time;10/1/91
The Man in the Moon;9/30/91
Deceived;9/27/91
Necessary Roughness;9/27/91
Ghoulies III: Ghoulies Go to College;9/18/91
Mississippi Masala;9/18/91
Dogfight;9/13/91
The Fisher King;9/9/91
Hearts of Darkness: A Filmmaker's Apocalypse;9/6/91
Little Man Tate;9/6/91
Freddy's Dead: The Final Nightmare;9/5/91
Prospero's Books;9/5/91
La belle noiseuse;9/4/91
Child's Play 3;8/30/91
Dead Again;8/23/91
Harley Davidson and the Marlboro Man;8/23/91
Showdown in Little Tokyo;8/23/91
Proof;8/15/91
The Commitments;8/14/91
Double Impact;8/10/91
Pure Luck;8/9/91
Doc Hollywood;8/2/91
Return to the Blue Lagoon;8/2/91
Rock-A-Doodle;8/2/91
Barton Fink;8/1/91
Hot Shots!;7/31/91
Life Stinks;7/26/91
Mobsters;7/26/91
Bill & Ted's Bogus Journey;7/19/91
Dutch;7/19/91
Boyz n the Hood;7/12/91
Point Break;7/12/91
Regarding Henry;7/10/91
Slacker;7/5/91
Lucky Luke;7/4/91
Problem Child 2;7/3/91
Terminator 2: Judgment Day;7/1/91
The Naked Gun 2Â½: The Smell of Fear;6/28/91
The Pit and the Pendulum;6/27/91
The Rocketeer;6/21/91
Dying Young;6/20/91
Robin Hood: Prince of Thieves;6/14/91
City Slickers;6/7/91
Don't Tell Mom the Babysitter's Dead;6/7/91
Jungle Fever;6/7/91
Begotten;6/5/91
Soapdish;5/31/91
Backdraft;5/24/91
Only the Lonely;5/24/91
Thelma & Louise;5/24/91
Wild Hearts Can't Be Broken;5/24/91
Hudson Hawk;5/23/91
Knight Rider 2000;5/19/91
Madonna: Truth or Dare;5/10/91
Switch;5/10/91
Wedlock;5/10/91
Zandalee;5/9/91
Sometimes They Come Back;5/7/91
A Rage in Harlem;5/3/91
The Hitman;5/1/91
Oscar;4/26/91
Toy Soldiers;4/24/91
Drop Dead Fred;4/19/91
Mortal Thoughts;4/19/91
F/X2;4/16/91
Impromptu;4/12/91
Out for Justice;4/12/91
Career Opportunities;3/29/91
Defending Your Life;3/22/91
Teenage Mutant Ninja Turtles II: The Secret of the Ooze;3/22/91
Flirting;3/20/91
Class Action;3/15/91
If Looks Could Kill;3/15/91
Shakes the Clown;3/13/91
New Jack City;3/8/91
The Hard Way;3/8/91
The Doors;3/1/91
He Said, She Said;2/22/91
King Ralph;2/15/91
Nothing but Trouble;2/14/91
The Silence of the Lambs;2/14/91
L.A. Story;2/8/91
Sleeping with the Enemy;2/8/91
Highlander II: The Quickening;1/30/91
Kickboxer 2:  The Road Back;1/30/91
Flight of the Intruder;1/18/91
White Fang;1/18/91
Not Without My Daughter;1/11/91
Mannequin Two: On the Move;1/7/91
The Guyver;1/1/91
Cadence;12/31/90
Alice;12/25/90
The Godfather: Part III;12/24/90
Green Card;12/23/90
Almost an Angel;12/21/90
Kindergarten Cop;12/21/90
The Bonfire of the Vanities;12/21/90
Hamlet;12/19/90
The Russia House;12/19/90
Captain America;12/14/90
Look Who's Talking Too;12/14/90
Mermaids;12/14/90
Maniac Cop 2;12/13/90
Awakenings;12/12/90
Edward Scissorhands;12/5/90
Misery;11/28/90
Puppet Master II;11/28/90
Hidden Agenda;11/21/90
Three Men and a Little Lady;11/21/90
Predator 2;11/20/90
Stephen King's It;11/18/90
The Rescuers Down Under;11/16/90
Psycho IV: The Beginning;11/10/90
Child's Play 2;11/9/90
Dances with Wolves;11/9/90
Home Alone;11/9/90
Jacob's Ladder;11/2/90
American Ninja 4: The Annihilation;10/30/90
Graveyard Shift;10/26/90
The Neverending Story II: The Next Chapter;10/24/90
The Sheltering Sky;10/24/90
Night of the Living Dead;10/19/90
White Palace;10/19/90
Rocky V;10/18/90
Quigley Down Under;10/17/90
Mr. Destiny;10/12/90
The Hot Spot;10/12/90
Troll 2;10/12/90
Welcome Home, Roxy Carmichael;10/12/90
Desperate Hours;10/5/90
Marked for Death;10/5/90
Le mari de la coiffeuse;10/3/90
Henry & June;9/28/90
Pacific Heights;9/28/90
Miller's Crossing;9/21/90
Narrow Margin;9/21/90
Death Warrant;9/14/90
Hardware;9/14/90
Repossessed;9/14/90
State of Grace;9/14/90
The Grifters;9/14/90
White Hunter Black Heart;9/14/90
Goodfellas;9/12/90
Postcards from the Edge;9/12/90
Rosencrantz & Guildenstern Are Dead;9/12/90
Memphis Belle;9/7/90
An Angel at My Table;9/5/90
The Reflecting Skin;8/28/90
Darkman;8/24/90
Delta Force 2: The Colombian Connection;8/24/90
Men at Work;8/24/90
Pump up the Volume;8/22/90
My Blue Heaven;8/17/90
The Exorcist III;8/17/90
Taking Care of Business;8/16/90
Air America;8/10/90
The Two Jakes;8/10/90
Flatliners;8/9/90
DuckTales: The Movie - Treasure of the Lost Lamp;8/3/90
Metropolitan;8/3/90
Mo' Better Blues;8/3/90
Young Guns II;7/30/90
Problem Child;7/27/90
Presumed Innocent;7/26/90
The Freshman;7/20/90
King of New York;7/18/90
Quick Change;7/13/90
Ghost;7/12/90
The Adventures of Ford Fairlane;7/11/90
Die Hard 2;7/2/90
Ghost Dad;6/29/90
Days of Thunder;6/27/90
RoboCop 2;6/22/90
Dick Tracy;6/15/90
Gremlins 2: The New Batch;6/15/90
Another 48 Hrs.;6/8/90
Lionheart;6/7/90
Jetsons: The Movie;6/6/90
Frankenhooker;6/1/90
Total Recall;6/1/90
Back to the Future Part III;5/25/90
Fire Birds;5/25/90
A Grand Day Out;5/18/90
Bird on a Wire;5/18/90
Cadillac Man;5/18/90
Class of 1999;5/11/90
Buried Alive;5/9/90
Wild at Heart;5/1/90
The Guardian;4/27/90
The Krays;4/27/90
Miami Blues;4/20/90
Ernest Goes to Jail;4/6/90
I Love You to Death;4/6/90
Cry-Baby;4/5/90
Xiaoao jiang hu;4/5/90
Teenage Mutant Ninja Turtles;3/30/90
Pretty Woman;3/23/90
Blue Steel;3/16/90
Lord of the Flies;3/16/90
Paris is Burning;3/13/90
Bad Influence;3/9/90
House Party;3/9/90
Joe Versus the Volcano;3/9/90
The Hunt for Red October;3/2/90
Nightbreed;2/16/90
Revenge;2/16/90
The Witches;2/16/90
Moon 44;2/15/90
Hard to Kill;2/9/90
Dark Angel;1/26/90
Due occhi diabolici;1/25/90
Treasure Island;1/22/90
Tremors;1/19/90
Internal Affairs;1/12/90
Leatherface: Texas Chainsaw Massacre III;1/12/90
All for the Winner;1/1/90
Europa Europa;1/1/90
The BFG;12/25/89
The Woman in Black;12/24/89
Always;12/22/89
Music Box;12/22/89
Tango & Cash;12/22/89
Wild Orchid;12/22/89
Born on the Fourth of July;12/20/89
Family Business;12/15/89
Glory;12/15/89
The Wizard;12/15/89
We're No Angels;12/15/89
Driving Miss Daisy;12/13/89
She-Devil;12/8/89
The War of the Roses;12/8/89
National Lampoon's Christmas Vacation;12/1/89
The Toxic Avenger Part III: The Last Temptation of Toxie;11/24/89
Back to the Future Part II;11/20/89
All Dogs Go to Heaven;11/17/89
Harlem Nights;11/17/89
The Little Mermaid;11/17/89
Valmont;11/17/89
Steel Magnolias;11/15/89
Best of the Best;11/10/89
Communion;11/10/89
The Phantom of the Opera;11/4/89
Stepfather II: Make Room For Daddy;11/3/89
Kill Me Again;10/27/89
Shocker;10/27/89
Gross Anatomy;10/20/89
Next of Kin;10/20/89
The Blood of Heroes;10/19/89
Crimes and Misdemeanors;10/13/89
The Fabulous Baker Boys;10/13/89
Halloween 5: The Revenge of Michael Myers;10/12/89
Look Who's Talking;10/12/89
Puppet Master;10/12/89
An Innocent Man;10/6/89
Henry V;10/5/89
The Punisher;10/5/89
Bride of Re-Animator;10/1/89
Robot Jox;10/1/89
Black Rain;9/22/89
Sea of Love;9/15/89
Johnny Handsome;9/12/89
The Cook, the Thief, His Wife & Her Lover;9/10/89
Drugstore Cowboy;9/9/89
Mystery Train;9/6/89
Erik the Viking;9/1/89
Roger & Me;9/1/89
Goldeneye;8/26/89
Little Monsters;8/25/89
Millennium;8/25/89
The Package;8/25/89
Casualties of War;8/18/89
Let It Ride;8/18/89
Sex, Lies, and Videotape;8/18/89
Blind Fury;8/17/89
Uncle Buck;8/16/89
Meet the Feebles;8/12/89
A Nightmare on Elm Street 5: The Dream Child;8/11/89
The Abyss;8/8/89
Lock Up;8/4/89
Parenthood;7/31/89
Friday the 13th Part VIII: Jason Takes Manhattan;7/28/89
Turner & Hooch;7/28/89
My Left Foot: The Story of Christy Brown;7/21/89
UHF;7/21/89
Little Nemo: Adventures In Slumberland;7/15/89
When Harry Met Sally...;7/12/89
Lethal Weapon 2;7/7/89
Licence to Kill;7/7/89
Weekend at Bernie's;7/5/89
The Gods Must Be Crazy II;7/1/89
Do the Right Thing;6/30/89
Great Balls of Fire!;6/30/89
The Karate Kid, Part III;6/29/89
Batman;6/23/89
Honey, I Shrunk the Kids;6/22/89
Ghostbusters II;6/15/89
Star Trek V: The Final Frontier;6/9/89
Ho vinto la lotteria di Capodanno;6/6/89
Dead Poets Society;6/2/89
Pink Cadillac;5/26/89
Indiana Jones and the Last Crusade;5/24/89
Monsieur Hire;5/24/89
Miracle Mile;5/19/89
Road House;5/19/89
Society;5/13/89
See No Evil, Hear No Evil;5/12/89
Going Overboard;5/11/89
The Return of Swamp Thing;5/11/89
How to Get Ahead in Advertising;5/5/89
Santa sangre;5/1/89
House III: The Horror Show;4/28/89
K-9;4/28/89
Loverboy;4/28/89
Teen Witch;4/28/89
Depeche Mode: 101;4/27/89
Field of Dreams;4/21/89
Pet Sematary;4/21/89
Kickboxer;4/20/89
Say Anything...;4/14/89
